Ground truth,Visualization,Color image,Ratio of background pixels in majority vote,Ratio of background pixels in ground truth,Ratio of disagreeing pixels,Sum of disagreeing votes,Mean disagreeing votes,Mean divergent votes,Votes standard deviation,Disagreement with merged lane classes,Swapped lanes disagreement,Diff btw swapped and merged,Height of horizontal rectangle
data/bdd/bdd100k_dataset_321x185/val/labels/b1c66a42-6f7d68ca.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1c66a42-6f7d68ca.png,data/bdd/bdd100k_dataset_321x185/val/images/b1c66a42-6f7d68ca.png,0.7810364709729609,0.7800726321405828,0.03660866422264677,4951,2.3276915843911614,0.034990791896869246,0.18645293783450934,0.03235744651555051,0.23137295399390717,0.19901550747835667,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1c81faa-3df17267.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1c81faa-3df17267.png,data/bdd/bdd100k_dataset_321x185/val/images/b1c81faa-3df17267.png,0.7493158465430888,0.754496480267121,0.04438822051255572,6077,2.3563396665374174,0.0418065093544001,0.20151796489909718,0.041393435569095194,0.26579576943598215,0.22440233386688696,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1c81faa-c80764c5.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1c81faa-c80764c5.png,data/bdd/bdd100k_dataset_321x185/val/images/b1c81faa-c80764c5.png,0.7413813875836904,0.7514500611004974,0.04605772706149636,6375,2.382286995515695,0.039809986058759746,0.2013243147346592,0.0415311268308635,0.2698232388427049,0.22829211201184144,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1c9c847-3bda4659.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1c9c847-3bda4659.png,data/bdd/bdd100k_dataset_321x185/val/images/b1c9c847-3bda4659.png,0.8080928039104318,0.8213455878556307,0.10089327206072185,12417,2.1182190378710337,0.09733051066246708,0.299928448298285,0.05287344451902721,0.16369769883478769,0.11082425431576048,0.07734806629834254
data/bdd/bdd100k_dataset_321x185/val/labels/b1ca2e5d-84cf9134.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1ca2e5d-84cf9134.png,data/bdd/bdd100k_dataset_321x185/val/images/b1ca2e5d-84cf9134.png,0.9635118156314005,0.9606030877265451,0.017073716459269205,2403,2.4223790322580645,0.01598939777284384,0.1254341936303878,0.015679592433865165,0.04438822051255572,0.028708628078690554,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1ca8418-84a133a0.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1ca8418-84a133a0.png,data/bdd/bdd100k_dataset_321x185/val/images/b1ca8418-84a133a0.png,0.7002805459458529,0.7402282232663809,0.07698662673620076,10242,2.289738430583501,0.07872497891602555,0.2693090355162575,0.07698662673620076,0.31823892876198345,0.24125230202578268,0.16022099447513813
data/bdd/bdd100k_dataset_321x185/val/labels/b1cac6a7-04e33135.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1cac6a7-04e33135.png,data/bdd/bdd100k_dataset_321x185/val/images/b1cac6a7-04e33135.png,0.8773342971721657,0.877007280425466,0.030894476859262318,4096,2.2818941504178274,0.03323522830932342,0.17925023823847647,0.030894476859262318,0.1382764496308153,0.107381972771553,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1cd1e94-26dd524f.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1cd1e94-26dd524f.png,data/bdd/bdd100k_dataset_321x185/val/images/b1cd1e94-26dd524f.png,0.760916335347068,0.7632742982048502,0.03688404674618337,4733,2.2085860942603825,0.043562072941945924,0.20529573341678475,0.03402695306449115,0.2520610660745942,0.21803411301010306,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1cd1e94-549d0bfe.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1cd1e94-549d0bfe.png,data/bdd/bdd100k_dataset_321x185/val/images/b1cd1e94-549d0bfe.png,0.7908469733739523,0.7221218223438495,0.08875922961739041,11326,2.1962381229396937,0.12082408220168328,0.3259227260591139,0.08875922961739041,0.2878952169497943,0.1991359873324039,0.04419889502762431
data/bdd/bdd100k_dataset_321x185/val/labels/b1ceb32e-3f481b43.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1ceb32e-3f481b43.png,data/bdd/bdd100k_dataset_321x185/val/images/b1ceb32e-3f481b43.png,0.9015679592433865,0.8848728937539801,0.21355914700263334,36632,2.9522888459058674,0.019483313540214455,0.13821618586007992,0.21355914700263334,0.21355914700263334,0.0,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1ceb32e-51852abe.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1ceb32e-51852abe.png,data/bdd/bdd100k_dataset_321x185/val/images/b1ceb32e-51852abe.png,0.8776613139188654,0.883857420698439,0.025799900173835218,3428,2.28685790527018,0.02371731983958968,0.15574446594779115,0.023476360131495157,0.12865527271475535,0.1051789125832602,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1ceb32e-813f84b2.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1ceb32e-813f84b2.png,data/bdd/bdd100k_dataset_321x185/val/images/b1ceb32e-813f84b2.png,0.7274401473296501,0.7363728679368685,0.0513072064164128,7404,2.483730291848373,0.0448357171133027,0.20727558188558268,0.0513072064164128,0.29374709557494705,0.24243988915853426,0.1712707182320442
data/bdd/bdd100k_dataset_321x185/val/labels/b1ceb32e-a106591d.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1ceb32e-a106591d.png,data/bdd/bdd100k_dataset_321x185/val/images/b1ceb32e-a106591d.png,0.8460611693430405,0.8606908659059225,0.027331715461007555,3728,2.347607052896725,0.025490094834856543,0.1576082164741628,0.027331715461007555,0.16028984010602226,0.13295812464501472,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1cebfb7-284f5117.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1cebfb7-284f5117.png,data/bdd/bdd100k_dataset_321x185/val/images/b1cebfb7-284f5117.png,0.794426946179928,0.8101065386137932,0.043389958864735546,6098,2.418881396271321,0.044009569542692896,0.20511637509316458,0.043389958864735546,0.21942823703550712,0.17603827817077158,0.027624309392265192
data/bdd/bdd100k_dataset_321x185/val/labels/b1d0091f-75824d0d.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d0091f-75824d0d.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d0091f-75824d0d.png,0.714566014354314,0.7616047916559096,0.10189153370854202,15603,2.635641891891892,0.05388891757456842,0.22633130990939881,0.09956799366620196,0.3093750537856491,0.20980706011944716,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d0091f-f2c2d2ae.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d0091f-f2c2d2ae.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d0091f-f2c2d2ae.png,0.9443383074301647,0.9175573570162303,0.04488735133646581,6374,2.4440184049079754,0.03032650040446808,0.17148412106572983,0.04488735133646581,0.09149584344503536,0.04660849210856955,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d0a191-03dcecc2.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d0a191-03dcecc2.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d0a191-03dcecc2.png,0.5850157484380647,0.6361852635927092,0.2171219084008881,34803,2.758858501783591,0.07805373401490508,0.2699191394153617,0.07340665393022495,0.2823875664790623,0.20898091254883738,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d0a191-06deb55d.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d0a191-06deb55d.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d0a191-06deb55d.png,0.6678026195762552,0.6889898624808523,0.061530782602709076,8074,2.2584615384615385,0.09225314538476102,0.2932821310113456,0.06032598406223645,0.3505619524620919,0.29023596839985544,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d0a191-28f0e779.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d0a191-28f0e779.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d0a191-28f0e779.png,0.8539439940792758,0.8222405810571246,0.050257310545429514,7850,2.6883561643835616,0.031083802344193733,0.17354422945180525,0.050257310545429514,0.18703636770451454,0.13677905715908503,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d0a191-2ed2269e.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d0a191-2ed2269e.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d0a191-2ed2269e.png,0.8313454157415535,0.8194351215985956,0.20030636305743446,32500,2.7925760439938134,0.05237431369511712,0.22278071047575596,0.053217672673447965,0.05412987728266295,0.0009122046092149838,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d0a191-5490450b.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d0a191-5490450b.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d0a191-5490450b.png,0.5428305881138018,0.5866164093561212,0.06777852360544569,9795,2.4873031995937023,0.055868229462487734,0.22966708601629132,0.06777852360544569,0.4691657630677613,0.40138723946231564,0.3149171270718232
data/bdd/bdd100k_dataset_321x185/val/labels/b1d0a191-65deaeef.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d0a191-65deaeef.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d0a191-65deaeef.png,0.8672312008399167,0.8586771312025611,0.05247758214144335,7217,2.367005575598557,0.06041204110084164,0.23824866503481582,0.05247758214144335,0.1632846250494828,0.11080704290803944,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d0a191-de8948f6.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d0a191-de8948f6.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d0a191-de8948f6.png,0.8406567873186348,0.8672656236553588,0.05958589353023184,8787,2.5381282495667246,0.04430216347395054,0.2060163834062818,0.058312249358875065,0.17392127502108398,0.11560902566220892,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d10d08-5b108225.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d10d08-5b108225.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d10d08-5b108225.png,0.8118965250167811,0.8055110927522762,0.04906972341267792,6620,2.32199228340933,0.041324589938211045,0.19947175810590365,0.0471764685633638,0.21299117054783911,0.16581470198447532,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d10d08-743fd86c.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d10d08-743fd86c.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d10d08-743fd86c.png,0.9140634412488597,0.9159394846904528,0.027934114731243867,3582,2.2070240295748613,0.027607097984544155,0.16384427400863275,0.027934114731243867,0.09896559439596564,0.07103147966472177,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d10d08-c35503b8.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d10d08-c35503b8.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d10d08-c35503b8.png,0.8179893633500284,0.8296414863771708,0.03369993631779143,4230,2.160367722165475,0.035266174420405846,0.18575357541200763,0.03223696666150325,0.19084008881086384,0.1586031221493606,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d10d08-da110fcb.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d10d08-da110fcb.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d10d08-da110fcb.png,0.8277310201201357,0.8038071633878935,0.06877678525326586,9166,2.293793793793794,0.0798953546410561,0.2729658377813168,0.06588526875613157,0.2142820261269169,0.14839675737078534,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d10d08-ec660956.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d10d08-ec660956.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d10d08-ec660956.png,0.7995559456807972,0.8023786165470473,0.045059465413676184,5989,2.287624140565317,0.04600609283833325,0.20949828700990353,0.045059465413676184,0.2215624515929158,0.1765029861792396,0.049723756906077346
data/bdd/bdd100k_dataset_321x185/val/labels/b1d22449-117aa773.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d22449-117aa773.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d22449-117aa773.png,0.8390733378082993,0.8465947229823927,0.026832584637097468,3215,2.062219371391918,0.08326879055437944,0.2939159083531823,0.025283557942204094,0.16825872188086263,0.14297516393865853,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d22449-15fb948f.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d22449-15fb948f.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d22449-15fb948f.png,0.8179549405345863,0.8328944424364468,0.04991308239100876,6213,2.142413793103448,0.09357842377928091,0.295640344913244,0.04530042512177071,0.1926128638061307,0.14731243868436,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d22ed6-f1cac061.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d22ed6-f1cac061.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d22ed6-f1cac061.png,0.7729643207517943,0.7874907488683499,0.0459372472074491,6464,2.421880854252529,0.06956851000843359,0.2690178385382291,0.039827197466480786,0.23357601418219998,0.1937488167157192,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d3907b-2278601b.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d3907b-2278601b.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d3907b-2278601b.png,0.7684721433366035,0.749866611590162,0.05173749160943874,7231,2.405522288755822,0.04075661348341681,0.20749490527870507,0.047314159825132096,0.2600643706648767,0.2127502108397446,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d4b62c-60aab822.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d4b62c-60aab822.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d4b62c-60aab822.png,0.8483502865699386,0.8636340166262199,0.038570764702845046,5015,2.2378402498884427,0.042030257654773584,0.2009153641277171,0.03662587563036781,0.16037589714462747,0.12375002151425965,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d4b62c-89eeb5d3.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d4b62c-89eeb5d3.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d4b62c-89eeb5d3.png,0.7692810794994923,0.8595721244040551,0.10973993562933512,17714,2.7782308657465498,0.037400388977814496,0.18974087562284167,0.10973993562933512,0.24044336586289392,0.1307034302335588,0.18232044198895028
data/bdd/bdd100k_dataset_321x185/val/labels/b1d4b62c-d9805029.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d4b62c-d9805029.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d4b62c-d9805029.png,0.8780055420732862,0.8783325588199858,0.03419906714170152,4512,2.2707599396074483,0.03314917127071823,0.18207645045125748,0.032477926369597766,0.1363487719660591,0.10387084559646134,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d59b1f-a38aec79.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d59b1f-a38aec79.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d59b1f-a38aec79.png,0.7913977384210255,0.7969914459303626,0.035076848935474435,4443,2.180078508341511,0.03779625135539836,0.19088357805154965,0.032925422970344745,0.22011669334434864,0.1871912703740039,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d7b3ac-0bdb47dc.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d7b3ac-0bdb47dc.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d7b3ac-0bdb47dc.png,0.7743928675926404,0.7973873083079465,0.04309736493347791,5279,2.1082268370607027,0.08290735099223766,0.27574212979464624,0.04309736493347791,0.2356585945164455,0.1925612295829676,0.022099447513812154
data/bdd/bdd100k_dataset_321x185/val/labels/b1d7b3ac-2a92e19f.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d7b3ac-2a92e19f.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d7b3ac-2a92e19f.png,0.6917781105316604,0.7086452900982771,0.03769298290907213,4972,2.2703196347031964,0.036935680969346484,0.18860391417114636,0.03769298290907213,0.31863479113956733,0.2809418082304952,0.23756906077348067
data/bdd/bdd100k_dataset_321x185/val/labels/b1d7b3ac-36f2d3b7.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d7b3ac-36f2d3b7.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d7b3ac-36f2d3b7.png,0.7725340355587683,0.7808299340803084,0.042305640178310185,5430,2.209113100081367,0.04450870036660298,0.20622239441505605,0.042305640178310185,0.24447083526961672,0.20216519509130654,0.11049723756906077
data/bdd/bdd100k_dataset_321x185/val/labels/b1d7b3ac-5744370e.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d7b3ac-5744370e.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d7b3ac-5744370e.png,0.784771346448426,0.7993494087881448,0.03554155694394245,4682,2.267312348668281,0.03626443606822602,0.18694739031310273,0.03554155694394245,0.22571040085368582,0.19016884390974337,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d7b3ac-5af8623b.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d7b3ac-5af8623b.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d7b3ac-5af8623b.png,0.8085575119188998,0.7886094903702173,0.04845011273472057,6224,2.21101243339254,0.04657406929312748,0.21072476210119792,0.04845011273472057,0.22564155522280166,0.17719144248808108,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d7b3ac-995f9d8a.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d7b3ac-995f9d8a.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d7b3ac-995f9d8a.png,0.8248739264384434,0.7782998571453159,0.06075626925526239,8195,2.321529745042493,0.08619472986695582,0.2806513823413638,0.06075626925526239,0.22879124283575153,0.16803497358048913,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d7b3ac-9e14f05f.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d7b3ac-9e14f05f.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d7b3ac-9e14f05f.png,0.82697371818041,0.8315175298187639,0.03655702999948366,4730,2.226930320150659,0.03726269771604619,0.1894048285418531,0.03655702999948366,0.1890328910001549,0.15247586100067126,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d7b3ac-afa57f22.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d7b3ac-afa57f22.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d7b3ac-afa57f22.png,0.7736355656529148,0.7765270821500491,0.03896662708042891,5072,2.2402826855123674,0.034715409373332645,0.18305805015178808,0.03896662708042891,0.24440198963873255,0.20543536255830364,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d8735d-eee9f184.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d8735d-eee9f184.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d8735d-eee9f184.png,0.8460611693430405,0.8319306036040688,0.12991170547839107,19319,2.5594859565447803,0.11411163319047865,0.33446152184436667,0.035335020051289995,0.08409493812498925,0.048759918073699254,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d968b9-563405f4.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d968b9-563405f4.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d968b9-563405f4.png,0.9705684927970258,0.9713774289599146,0.018123612330252493,2521,2.3941120607787276,0.021410991204970656,0.1447499936462566,0.018123612330252493,0.038088845286655994,0.0199652329564035,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d968b9-ce42734f.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d968b9-ce42734f.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d968b9-ce42734f.png,0.8120342162785494,0.8163026453933667,0.028932376379064043,3766,2.2403331350386675,0.038656821741450235,0.1977122898027742,0.02413039362489458,0.19309478322231977,0.16896438959742519,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d971b4-ac67ca0d.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d971b4-ac67ca0d.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d971b4-ac67ca0d.png,0.9212233868608114,0.9250787421903237,0.018691588785046728,2361,2.1740331491712706,0.027796423469475567,0.16944173118934672,0.018175246553415604,0.08542021651950914,0.06724496996609353,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1d9e136-6c94ea3f.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d9e136-6c94ea3f.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d9e136-6c94ea3f.png,0.7387480422023718,0.7563725237087141,0.056522262955887165,8282,2.5219244823386116,0.04220237173198396,0.20105056963903234,0.056522262955887165,0.2807008485224006,0.22417858556651346,0.14917127071823205
data/bdd/bdd100k_dataset_321x185/val/labels/b1d9e136-9ab25cb3.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1d9e136-9ab25cb3.png,data/bdd/bdd100k_dataset_321x185/val/images/b1d9e136-9ab25cb3.png,0.9059568682122511,0.9209652157449958,0.05314882704256381,7642,2.474740932642487,0.03948296931206003,0.19535870636973796,0.05314882704256381,0.11311337154265848,0.05996454450009467,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1da9c53-0f3d4c5d.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1da9c53-0f3d4c5d.png,data/bdd/bdd100k_dataset_321x185/val/images/b1da9c53-0f3d4c5d.png,0.8340648181614774,0.8426877334297173,0.0430457307103148,5492,2.195921631347461,0.060635789401215126,0.23866103671296368,0.0430457307103148,0.18314658955956006,0.14010085884924528,0.027624309392265192
data/bdd/bdd100k_dataset_321x185/val/labels/b1dac7f7-6b2e0382.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1dac7f7-6b2e0382.png,data/bdd/bdd100k_dataset_321x185/val/images/b1dac7f7-6b2e0382.png,0.7821724238825494,0.7853393229032203,0.1694463090136142,20551,2.087455561198578,0.17653740899468168,0.3932323607919932,0.034629352334727456,0.09874184609559215,0.0641124937608647,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1db7e22-cfa74dc3.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1db7e22-cfa74dc3.png,data/bdd/bdd100k_dataset_321x185/val/images/b1db7e22-cfa74dc3.png,0.7486446016419683,0.7805373401490507,0.25624343815080636,43207,2.9021359484148306,0.03394089602588596,0.18107708745958434,0.049448374382540745,0.05333815252749522,0.0038897781449544755,0.049723756906077346
data/bdd/bdd100k_dataset_321x185/val/labels/b1dce572-c6a8cb5e.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1dce572-c6a8cb5e.png,data/bdd/bdd100k_dataset_321x185/val/images/b1dce572-c6a8cb5e.png,0.7553054164300098,0.7678353212509251,0.04240890862463641,5824,2.3636363636363638,0.03554155694394245,0.1851441456647845,0.04240890862463641,0.25963408547185074,0.21722517684721432,0.20441988950276244
data/bdd/bdd100k_dataset_321x185/val/labels/b1dd58c1-8b546ba7.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1dd58c1-8b546ba7.png,data/bdd/bdd100k_dataset_321x185/val/images/b1dd58c1-8b546ba7.png,0.6990757474053803,0.6844976850656616,0.017125350682432317,2590,2.6030150753768844,0.01254711622863634,0.11130896685793751,0.017125350682432317,0.3167759591056953,0.29965060842326297,0.281767955801105
data/bdd/bdd100k_dataset_321x185/val/labels/b1df722f-57d21f3f.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1df722f-57d21f3f.png,data/bdd/bdd100k_dataset_321x185/val/images/b1df722f-57d21f3f.png,0.8751140255761519,0.8792103406137588,0.027607097984544155,3764,2.346633416458853,0.030033906473210442,0.17525786842679658,0.021273299943202355,0.12714066883530403,0.10586736889210167,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1df722f-5bcc3db7.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1df722f-5bcc3db7.png,data/bdd/bdd100k_dataset_321x185/val/images/b1df722f-5bcc3db7.png,0.865079774874787,0.8538063028175075,0.04178929794667906,6142,2.529654036243822,0.03223696666150325,0.18038911952833878,0.03454329529612227,0.15058260615135713,0.11603931085523486,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1e0c01d-dd9e6e2f.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1e0c01d-dd9e6e2f.png,data/bdd/bdd100k_dataset_321x185/val/images/b1e0c01d-dd9e6e2f.png,0.9096573208722741,0.9139429613948125,0.022013390475206968,2912,2.2767787333854574,0.02130772275864443,0.14440811510952276,0.021015128827386792,0.09770916163232991,0.07669403280494312,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1e1a7b8-0aec80e8.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1e1a7b8-0aec80e8.png,data/bdd/bdd100k_dataset_321x185/val/images/b1e1a7b8-0aec80e8.png,0.8932032150909623,0.864649489681761,0.052563639180048534,7482,2.449901768172888,0.060377618285399566,0.23854617073596573,0.050481058845803,0.14423159670229427,0.09375053785649126,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1e1a7b8-65ec7612.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1e1a7b8-65ec7612.png,data/bdd/bdd100k_dataset_321x185/val/images/b1e1a7b8-65ec7612.png,0.9604137622416138,0.9600351112717509,0.007573019397256501,1021,2.3204545454545453,0.006591969157157364,0.08092289601706336,0.006643603380320476,0.04216794891654188,0.035524345536221406,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1e1a7b8-a7426a97.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1e1a7b8-a7426a97.png,data/bdd/bdd100k_dataset_321x185/val/images/b1e1a7b8-a7426a97.png,0.8877644102511144,0.9032718886077692,0.03672914407669403,4888,2.2905342080599813,0.04492177415190789,0.20854015493776767,0.03368272491007039,0.11827679385896972,0.08459406894889933,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1e1a7b8-b397c445.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1e1a7b8-b397c445.png,data/bdd/bdd100k_dataset_321x185/val/images/b1e1a7b8-b397c445.png,0.845338290218757,0.8450456962874994,0.036212801845062904,4261,2.025190114068441,0.12755374262060895,0.3413948976284236,0.03220254384606117,0.16689902067090068,0.1346964768248395,0.0
data/bdd/bdd100k_dataset_321x185/val/labels/b1e2346e-c5f98707.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/b1e2346e-c5f98707.png,data/bdd/bdd100k_dataset_321x185/val/images/b1e2346e-c5f98707.png,0.9844925216433452,0.9749918245813325,0.009535119877454777,1140,2.0577617328519855,0.011359529095884752,0.112894172011029,0.009535119877454777,0.02502538682638853,0.015490266948933754,0.0
